datetime,id_time,n_flows,n_packets,traffic_volume,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2023-11-06 15:00:00+00:00,687,1045657,106314009,240.1778,323985,5.53,20.79,596763,10.18,235.91,748829,12.78,243.38,0.83,0.81,0.48,0.44,21.85,139.15
2023-11-06 16:00:00+00:00,688,944713,61918072,127.2946,276833,5.52,22.32,559989,11.16,260.48,675128,13.45,267.59,0.82,0.81,0.48,0.44,21.56,138.75
2023-11-06 17:00:00+00:00,689,902963,63835966,140.4328,245658,5.61,23.67,551913,12.61,280.47,630240,14.4,282.6,0.81,0.79,0.49,0.45,21.6,139.45
2023-11-06 18:00:00+00:00,690,861062,63727021,144.92,222884,5.87,25.53,540631,14.24,295.17,591526,15.58,290.1,0.8,0.79,0.48,0.45,21.85,143.03
2023-11-06 19:00:00+00:00,691,878192,73258734,171.4096,233267,6.22,26.41,544682,14.53,302.88,620838,16.56,299.83,0.8,0.78,0.47,0.44,21.42,145.41
2023-11-06 20:00:00+00:00,692,884899,65451565,143.5375,235278,6.32,27.06,539680,14.49,300.58,633354,17.0,302.43,0.79,0.78,0.46,0.43,20.11,144.41
2023-11-06 21:00:00+00:00,693,851191,51884823,112.5778,217261,6.27,28.35,527731,15.23,307.12,605032,17.46,307.05,0.8,0.78,0.46,0.44,19.41,145.68
2023-11-06 22:00:00+00:00,694,861390,64200938,154.7121,209279,6.58,31.6,537437,16.9,332.27,607235,19.09,332.07,0.79,0.78,0.45,0.44,17.48,149.55
2023-11-06 23:00:00+00:00,695,804384,41496876,90.0508,190356,6.57,32.42,514540,17.75,338.34,572373,19.75,335.88,0.79,0.77,0.46,0.45,16.2,152.29
2023-11-07 00:00:00+00:00,696,862182,36333038,83.4943,193558,6.77,33.62,552648,19.32,363.61,599678,20.96,358.8,0.79,0.77,0.44,0.44,14.96,154.1
2023-11-07 01:00:00+00:00,697,855455,35321067,80.6306,191167,6.74,32.95,550562,19.41,360.24,597525,21.07,358.85,0.79,0.78,0.44,0.44,14.21,155.25
2023-11-07 02:00:00+00:00,698,832710,29371841,68.2681,173234,6.17,32.05,537991,19.17,377.05,587689,20.94,381.92,0.78,0.76,0.47,0.47,15.78,139.61
2023-11-07 03:00:00+00:00,699,864734,27376541,57.1944,171486,6.02,31.89,551923,19.38,397.88,607400,21.33,409.22,0.77,0.76,0.48,0.48,16.64,135.05
2023-11-07 04:00:00+00:00,700,873896,41487267,96.5534,182726,5.81,30.17,534270,16.99,372.41,612468,19.48,389.19,0.78,0.77,0.49,0.47,17.63,131.03
2023-11-07 05:00:00+00:00,701,927945,43372772,95.5873,222431,5.49,25.43,530283,13.09,307.34,655653,16.19,319.26,0.8,0.8,0.49,0.45,19.25,124.69
2023-11-07 06:00:00+00:00,702,1093036,81359988,188.0396,307286,5.1,20.93,567615,9.43,236.11,775887,12.89,243.39,0.83,0.82,0.5,0.44,23.92,117.87
2023-11-07 07:00:00+00:00,703,1164761,87233381,197.9101,347764,4.93,18.81,602256,8.54,211.03,848133,12.02,218.88,0.84,0.83,0.5,0.44,25.82,118.46
2023-11-07 08:00:00+00:00,704,1221479,92176055,187.516,393508,5.11,17.76,645160,8.37,190.47,905616,11.75,196.81,0.85,0.83,0.49,0.43,26.89,128.42
2023-11-07 09:00:00+00:00,705,1169088,82978511,185.3658,377219,4.97,17.3,622305,8.2,187.24,871265,11.48,193.37,0.84,0.83,0.5,0.45,26.69,128.54
2023-11-07 10:00:00+00:00,706,1169533,74134578,159.6884,393765,5.17,17.25,629828,8.28,178.41,873559,11.48,185.14,0.85,0.84,0.49,0.44,25.36,133.03
2023-11-07 11:00:00+00:00,707,1262925,93993388,208.4019,411871,5.19,17.69,673423,8.49,190.14,927668,11.69,196.21,0.85,0.83,0.5,0.44,25.65,127.64
2023-11-07 12:00:00+00:00,708,1238146,85189609,182.3344,405313,5.18,18.39,666276,8.51,194.27,894138,11.42,198.44,0.85,0.83,0.49,0.44,26.57,130.8
2023-11-07 13:00:00+00:00,709,1268045,92159403,200.7168,410258,5.42,20.05,663699,8.77,208.54,901998,11.93,216.49,0.84,0.83,0.49,0.44,24.97,130.14
2023-11-07 14:00:00+00:00,710,1307517,103791411,239.7533,397990,5.6,21.43,684719,9.63,229.4,903536,12.71,239.06,0.84,0.82,0.49,0.44,23.84,130.65
2023-11-07 15:00:00+00:00,711,1231873,108656334,259.6667,361422,5.75,23.41,701724,11.17,259.24,838532,13.35,257.43,0.83,0.81,0.49,0.44,22.0,130.82
2023-11-07 16:00:00+00:00,712,1157554,78808052,178.1583,327731,6.02,24.72,689963,12.68,277.29,783535,14.4,273.48,0.82,0.8,0.48,0.43,21.64,136.38
2023-11-07 17:00:00+00:00,713,1136135,90124055,207.2904,284545,6.06,27.35,701871,14.96,333.05,736725,15.7,314.94,0.81,0.79,0.48,0.44,21.78,136.9
2023-11-07 18:00:00+00:00,714,1035016,85003604,195.8935,253844,6.27,29.59,640010,15.81,336.86,697300,17.22,344.47,0.8,0.79,0.47,0.44,21.64,137.57
2023-11-07 19:00:00+00:00,715,1018270,90805918,215.9241,251152,6.24,28.49,619325,15.38,324.19,690258,17.15,335.75,0.8,0.79,0.47,0.44,21.92,135.28
2023-11-07 20:00:00+00:00,716,1016654,98316988,229.9578,242341,6.07,28.82,605310,15.16,325.49,695342,17.42,335.43,0.79,0.78,0.48,0.45,23.07,126.67
2023-11-07 21:00:00+00:00,717,989521,118701883,316.9422,238575,6.33,29.28,602449,15.99,325.47,682855,18.12,328.18,0.79,0.78,0.48,0.45,20.34,131.58
2023-11-07 22:00:00+00:00,718,856609,91090054,228.7444,206825,5.94,29.59,510301,14.65,328.15,617439,17.73,334.33,0.79,0.78,0.49,0.46,20.53,127.97
2023-11-07 23:00:00+00:00,719,843060,48037149,113.0518,203897,6.31,30.59,527020,16.32,338.38,613340,19.0,343.03,0.78,0.77,0.47,0.46,17.58,135.47
2023-11-08 00:00:00+00:00,720,830846,26032946,51.0069,187454,6.06,30.91,519047,16.79,350.34,597976,19.34,357.13,0.78,0.77,0.48,0.47,16.5,132.72
2023-11-08 01:00:00+00:00,721,772744,27776400,63.8207,174193,5.93,30.26,483335,16.45,348.38,562198,19.13,356.44,0.77,0.76,0.49,0.48,16.42,136.16
2023-11-08 02:00:00+00:00,722,780341,18973293,39.0154,177489,6.1,30.34,490902,16.86,361.76,571754,19.63,377.0,0.78,0.77,0.48,0.48,16.11,138.79
2023-11-08 03:00:00+00:00,723,833094,23359225,46.8262,180553,6.13,30.53,516327,17.54,373.5,597068,20.28,386.32,0.78,0.77,0.48,0.48,16.62,134.72
2023-11-08 04:00:00+00:00,724,807730,38781647,93.8185,187818,5.87,28.28,481708,15.06,351.38,594359,18.58,373.29,0.79,0.78,0.49,0.46,16.97,131.09
2023-11-08 05:00:00+00:00,725,870736,50801981,111.108,231297,5.51,23.86,495130,11.8,286.89,637661,15.2,304.06,0.81,0.8,0.49,0.45,18.53,126.87
2023-11-08 06:00:00+00:00,726,1104577,95016286,221.8465,306323,5.06,19.38,579973,9.58,226.26,788910,13.04,235.21,0.83,0.82,0.5,0.45,23.66,120.71
2023-11-08 07:00:00+00:00,727,1168436,89429895,191.4458,346468,4.84,18.31,619961,8.67,202.51,852153,11.91,209.55,0.83,0.83,0.5,0.44,25.88,118.64
2023-11-08 08:00:00+00:00,728,1218682,101605846,213.4772,378927,4.85,18.15,656931,8.42,192.34,886005,11.35,197.17,0.84,0.83,0.5,0.44,27.91,120.78
2023-11-08 09:00:00+00:00,729,1180393,90994137,200.1923,375095,4.81,17.93,629454,8.06,183.68,864378,11.07,191.06,0.84,0.83,0.51,0.45,27.71,119.21
2023-11-08 10:00:00+00:00,730,1181203,86191769,184.297,373344,4.79,17.95,629665,8.08,187.62,860845,11.05,194.68,0.84,0.83,0.51,0.45,27.91,119.33
2023-11-08 11:00:00+00:00,731,1186955,115740906,270.9178,387011,4.84,18.67,606390,7.58,190.52,872208,10.9,198.3,0.84,0.83,0.5,0.45,28.18,119.2
2023-11-08 12:00:00+00:00,732,1204864,95860217,209.7056,392170,4.97,18.98,602498,7.64,197.75,868433,11.01,207.93,0.84,0.83,0.5,0.45,28.69,120.48
2023-11-08 13:00:00+00:00,733,1226289,106233123,231.7467,388312,5.26,20.18,661102,8.95,221.11,870783,11.79,226.66,0.84,0.82,0.5,0.44,26.45,123.74
2023-11-08 14:00:00+00:00,734,1200213,93189935,206.0528,374458,5.56,21.84,651407,9.67,233.71,865605,12.85,243.32,0.83,0.82,0.49,0.44,25.72,123.4
2023-11-08 15:00:00+00:00,735,1131452,75890647,160.4168,336422,5.59,22.49,636976,10.59,256.31,811201,13.49,265.69,0.82,0.81,0.49,0.44,23.2,126.4
2023-11-08 16:00:00+00:00,736,1083496,78218097,173.1069,315297,5.83,23.5,618269,11.44,274.98,785143,14.52,285.77,0.82,0.81,0.49,0.44,22.47,130.04
2023-11-08 17:00:00+00:00,737,1030481,89237050,202.9325,271267,5.83,25.47,605659,13.02,309.55,733372,15.76,319.85,0.81,0.8,0.49,0.44,22.75,126.5
2023-11-08 18:00:00+00:00,738,986208,69177648,147.784,247934,6.24,27.31,602679,15.16,334.04,693065,17.44,341.68,0.8,0.79,0.48,0.45,22.01,132.3
2023-11-08 19:00:00+00:00,739,1029445,72852617,158.8058,237569,6.09,28.01,637448,16.35,350.17,682553,17.51,343.42,0.79,0.78,0.49,0.45,22.97,127.83
2023-11-08 20:00:00+00:00,740,1039064,73200142,162.6903,238915,6.18,27.9,631827,16.35,359.48,690373,17.86,337.07,0.79,0.78,0.49,0.45,22.14,127.89
2023-11-08 21:00:00+00:00,741,986533,59856484,132.3892,232931,6.39,28.75,595737,16.35,338.88,674859,18.52,332.76,0.79,0.78,0.48,0.45,21.16,129.34
2023-11-08 22:00:00+00:00,742,886921,43864816,96.6059,207032,6.27,29.78,548957,16.63,346.0,628679,19.05,343.45,0.79,0.78,0.48,0.46,19.58,129.37
2023-11-08 23:00:00+00:00,743,892971,44051838,98.0102,199989,6.44,31.07,559490,18.03,365.79,627032,20.2,367.0,0.79,0.78,0.48,0.47,17.24,135.2
2023-11-09 00:00:00+00:00,744,874221,30804768,63.8766,193236,6.49,31.92,563874,18.95,376.58,618735,20.8,373.88,0.78,0.78,0.48,0.47,16.41,135.65
2023-11-09 01:00:00+00:00,745,839590,22044263,44.4544,187423,6.58,32.45,548211,19.24,374.09,602729,21.15,376.88,0.79,0.78,0.47,0.47,15.48,140.51
2023-11-09 02:00:00+00:00,746,830647,26847007,59.5948,177292,6.26,32.35,542540,19.16,382.83,591202,20.88,390.09,0.79,0.78,0.48,0.48,16.13,136.82
2023-11-09 03:00:00+00:00,747,854271,36408445,79.3169,181727,6.36,32.47,555375,19.45,392.81,600761,21.04,402.83,0.78,0.77,0.48,0.47,15.42,138.35
2023-11-09 04:00:00+00:00,748,869149,38769591,81.7052,191847,6.13,30.94,547493,17.49,375.97,617078,19.72,388.7,0.79,0.78,0.48,0.47,16.75,132.22
2023-11-09 05:00:00+00:00,749,900760,42195785,91.2059,221521,5.53,25.57,527973,13.19,301.94,637369,15.92,314.57,0.81,0.8,0.5,0.46,18.97,123.02
2023-11-09 06:00:00+00:00,750,1055893,63986543,139.8611,284395,5.07,20.87,588117,10.49,236.68,759676,13.55,243.78,0.83,0.82,0.5,0.45,23.46,120.1
2023-11-09 07:00:00+00:00,751,1156118,75663742,161.424,321107,4.91,19.38,632245,9.67,218.03,839528,12.84,226.01,0.83,0.82,0.5,0.45,25.87,120.25
2023-11-09 08:00:00+00:00,752,1177152,75632605,162.5192,341124,4.79,18.49,631087,8.87,198.13,858159,12.06,203.13,0.84,0.83,0.51,0.45,27.76,119.07
2023-11-09 09:00:00+00:00,753,1159549,74070123,153.0231,341408,4.8,18.31,636705,8.95,193.4,841904,11.83,195.9,0.84,0.83,0.51,0.45,27.9,120.86
2023-11-09 10:00:00+00:00,754,1166179,88894944,194.3687,353840,4.9,18.57,630158,8.73,186.55,832862,11.53,190.97,0.84,0.83,0.5,0.45,28.39,123.11
2023-11-09 11:00:00+00:00,755,1144849,88569440,201.5153,351340,4.82,18.82,617752,8.48,199.28,813895,11.17,203.59,0.84,0.83,0.5,0.45,28.1,120.57
2023-11-09 12:00:00+00:00,756,1150800,97405017,216.4165,351134,4.9,19.28,629349,8.79,209.8,806447,11.26,210.95,0.84,0.83,0.51,0.45,28.43,122.41
2023-11-09 13:00:00+00:00,757,1148830,90631352,201.0865,343495,5.07,20.13,624345,9.21,230.69,813203,11.99,237.7,0.83,0.82,0.5,0.45,26.77,122.68
2023-11-09 14:00:00+00:00,758,1115131,82597965,180.1224,323914,5.29,21.63,615241,10.05,244.41,786697,12.86,251.46,0.83,0.82,0.5,0.44,25.51,123.86
2023-11-09 15:00:00+00:00,759,973405,68506580,155.4186,279302,5.31,22.8,567875,10.8,254.21,696480,13.24,264.97,0.82,0.81,0.49,0.45,22.87,127.26
2023-11-09 16:00:00+00:00,760,1008164,72724601,161.6806,258602,5.58,25.22,595464,12.84,293.77,700618,15.11,307.1,0.81,0.8,0.49,0.45,23.57,125.82
2023-11-09 17:00:00+00:00,761,948857,61305421,134.9787,229721,5.68,26.42,581777,14.4,311.73,651042,16.11,323.36,0.79,0.78,0.5,0.46,22.96,125.45
2023-11-09 18:00:00+00:00,762,979396,67079499,143.3482,217544,6.0,28.22,613209,16.92,346.01,651950,17.99,355.23,0.79,0.78,0.49,0.46,22.61,129.49
2023-11-09 19:00:00+00:00,763,884293,60338322,131.3102,208231,5.97,27.88,549833,15.78,326.95,615805,17.67,335.24,0.78,0.77,0.49,0.46,22.21,130.39
2023-11-09 20:00:00+00:00,764,910846,56533777,121.262,208276,5.99,28.32,561636,16.15,340.25,629230,18.1,343.85,0.78,0.77,0.49,0.46,22.65,130.33
2023-11-09 21:00:00+00:00,765,938826,57609678,128.7148,205895,6.17,29.13,592368,17.75,346.48,630478,18.89,338.8,0.78,0.77,0.48,0.46,20.79,132.89
2023-11-09 22:00:00+00:00,766,912129,46692426,100.0247,190048,6.15,30.6,578334,18.72,365.66,606710,19.64,355.59,0.77,0.76,0.48,0.46,19.4,132.46
2023-11-09 23:00:00+00:00,767,856623,32142700,68.7513,178496,6.15,31.27,554184,19.09,364.19,581725,20.04,358.57,0.78,0.77,0.49,0.47,18.08,133.57
2023-11-10 00:00:00+00:00,768,830869,24402054,48.1551,172547,6.22,31.57,537470,19.38,369.62,568411,20.49,366.63,0.75,0.75,0.48,0.47,16.72,138.85
2023-11-10 01:00:00+00:00,769,854498,20741307,41.7151,172703,6.24,32.37,553000,19.98,378.82,592174,21.39,375.64,0.78,0.77,0.48,0.48,17.06,136.29
2023-11-10 02:00:00+00:00,770,822782,23211213,46.2822,171359,6.31,32.27,543244,20.01,376.24,577131,21.26,376.39,0.78,0.78,0.48,0.47,15.44,139.3
2023-11-10 03:00:00+00:00,771,822930,33802235,82.4076,166327,6.16,32.23,539427,19.98,389.21,575423,21.31,395.09,0.78,0.77,0.48,0.48,16.57,135.44
2023-11-10 04:00:00+00:00,772,830203,35004962,84.47,172807,5.99,30.47,532190,18.46,377.23,578280,20.06,386.29,0.78,0.77,0.49,0.47,16.88,133.42
2023-11-10 05:00:00+00:00,773,864054,33574993,69.5088,202703,5.6,26.38,515686,14.26,317.09,612604,16.94,327.0,0.8,0.79,0.49,0.45,18.33,127.82
2023-11-10 06:00:00+00:00,774,978323,58535424,130.3971,250779,5.26,23.06,553174,11.6,278.87,682553,14.32,282.04,0.82,0.81,0.5,0.45,23.25,122.78
2023-11-10 07:00:00+00:00,775,1001204,70869052,148.7074,279914,5.11,21.79,551125,10.07,239.33,712029,13.01,246.33,0.83,0.82,0.5,0.45,25.97,123.69
2023-11-10 08:00:00+00:00,776,1092791,86249414,182.9824,292109,5.02,21.32,613945,10.54,261.25,712887,12.24,228.19,0.83,0.82,0.5,0.45,28.04,124.55
2023-11-10 09:00:00+00:00,777,1037117,67188725,145.4846,294783,5.09,22.52,580760,10.02,237.35,727585,12.56,242.19,0.83,0.82,0.5,0.45,27.78,123.63
2023-11-10 10:00:00+00:00,778,1049732,63428989,133.7551,294112,5.22,23.21,587606,10.42,249.22,735210,13.04,249.49,0.83,0.82,0.5,0.45,28.03,124.4
2023-11-10 11:00:00+00:00,779,994158,83606948,190.7709,282776,5.14,23.06,565468,10.28,244.35,710869,12.93,248.57,0.83,0.82,0.5,0.45,28.19,123.74
2023-11-10 12:00:00+00:00,780,986582,71546525,150.9275,272161,5.28,24.32,562915,10.93,264.86,701407,13.62,273.37,0.83,0.82,0.5,0.45,28.8,125.46
2023-11-10 13:00:00+00:00,781,1070930,70883751,156.6276,258086,5.55,25.51,649185,13.96,293.21,772590,16.61,305.04,0.82,0.81,0.49,0.45,26.83,127.93
2023-11-10 14:00:00+00:00,782,1088382,96044506,235.8911,225600,5.52,27.32,692512,16.93,347.04,737266,18.03,322.86,0.81,0.8,0.5,0.46,25.86,124.66
2023-11-10 15:00:00+00:00,783,1030286,58055720,128.6996,214311,5.82,29.32,655193,17.79,337.57,731746,19.87,347.5,0.8,0.79,0.49,0.46,23.08,129.19
2023-11-10 16:00:00+00:00,784,996333,57970703,129.1841,200680,5.92,30.57,642260,18.93,357.27,720839,21.25,370.33,0.79,0.78,0.49,0.47,22.91,129.75
2023-11-10 17:00:00+00:00,785,1028348,67877173,163.6964,193454,5.96,31.35,667830,20.58,385.2,728345,22.45,399.31,0.79,0.78,0.5,0.47,21.99,129.95
2023-11-10 18:00:00+00:00,786,943316,64021709,146.9152,196212,6.33,32.5,603793,19.48,385.68,648107,20.91,392.53,0.79,0.78,0.49,0.46,21.09,133.55
2023-11-10 19:00:00+00:00,787,924258,72344831,168.7887,200818,6.34,32.11,575277,18.16,368.58,616397,19.46,376.77,0.78,0.77,0.49,0.46,21.27,129.5
2023-11-10 20:00:00+00:00,788,931086,67417062,150.9075,193087,6.31,31.25,596208,19.47,383.09,607653,19.84,371.27,0.77,0.76,0.49,0.46,20.54,131.04
2023-11-10 21:00:00+00:00,789,952908,64349886,148.6587,185631,6.21,31.01,622250,20.81,393.48,596384,19.95,368.51,0.77,0.77,0.49,0.46,20.21,130.55
2023-11-10 22:00:00+00:00,790,893423,61087563,141.2155,181735,6.37,31.63,573251,20.09,392.63,574575,20.13,356.81,0.77,0.76,0.48,0.46,19.04,133.33
2023-11-10 23:00:00+00:00,791,905673,30226137,61.0631,177535,6.39,32.75,605513,21.78,420.3,561990,20.21,357.62,0.77,0.77,0.47,0.46,16.95,136.08
2023-11-11 00:00:00+00:00,792,936189,27167437,56.4326,177338,6.66,34.61,634222,23.83,433.57,571207,21.46,371.43,0.77,0.76,0.46,0.45,16.17,134.11
2023-11-11 01:00:00+00:00,793,900236,31353084,72.2824,165161,6.43,34.61,605252,23.56,442.35,558596,21.74,377.21,0.76,0.75,0.48,0.47,16.01,134.9
2023-11-11 02:00:00+00:00,794,837701,17380554,33.783,161231,6.37,34.34,545386,21.56,410.66,570919,22.57,405.77,0.76,0.75,0.48,0.48,16.21,136.2
2023-11-11 03:00:00+00:00,795,818597,23652295,53.6809,161322,6.43,33.69,539664,21.51,410.5,560972,22.36,410.68,0.76,0.75,0.48,0.47,15.55,138.55
2023-11-11 04:00:00+00:00,796,813637,21777350,47.1774,162171,6.24,33.5,530098,20.41,405.0,559824,21.56,409.54,0.76,0.75,0.48,0.47,15.79,134.81
2023-11-11 05:00:00+00:00,797,813753,58339421,165.9576,164551,6.16,32.62,526443,19.7,400.79,559237,20.93,409.22,0.75,0.75,0.49,0.48,16.29,132.47
2023-11-11 06:00:00+00:00,798,837177,32756898,71.7697,173527,6.08,31.3,527844,18.49,394.07,578050,20.25,407.52,0.77,0.77,0.49,0.48,17.64,130.54
2023-11-11 07:00:00+00:00,799,910029,49841593,115.7815,200163,6.41,30.17,560512,17.94,385.72,627351,20.08,401.76,0.79,0.78,0.48,0.45,17.68,134.97
2023-11-11 08:00:00+00:00,800,969274,59172558,108.8539,202531,6.14,29.18,603217,18.29,408.88,632066,19.17,403.03,0.79,0.78,0.48,0.46,19.49,130.44
2023-11-11 09:00:00+00:00,801,965272,125636875,305.66,207827,6.06,28.0,559056,16.29,363.77,629024,18.33,375.92,0.79,0.78,0.48,0.45,20.32,130.47
2023-11-11 10:00:00+00:00,802,1075363,102097384,224.3311,214558,6.15,27.95,628807,18.04,396.41,641675,18.41,373.58,0.79,0.78,0.48,0.45,19.95,130.62
2023-11-11 11:00:00+00:00,803,1015877,85922886,205.495,206762,6.01,28.44,583863,16.98,381.06,631744,18.37,385.36,0.79,0.78,0.49,0.46,20.78,128.11
2023-11-11 12:00:00+00:00,804,973118,54688619,114.0769,210338,6.11,28.61,564929,16.4,357.9,635231,18.44,368.45,0.78,0.77,0.48,0.46,20.85,129.73
2023-11-11 13:00:00+00:00,805,941260,59379391,133.1197,205010,6.17,28.16,552126,16.63,355.59,612378,18.44,364.67,0.79,0.78,0.48,0.45,20.46,132.19
2023-11-11 14:00:00+00:00,806,898225,55102703,122.6856,206562,6.33,28.87,551187,16.88,360.14,609113,18.66,369.09,0.79,0.78,0.48,0.45,20.25,135.88
2023-11-11 15:00:00+00:00,807,862729,54711938,117.824,200890,6.41,29.52,550278,17.57,361.27,594844,18.99,368.43,0.78,0.77,0.47,0.45,19.91,137.85
2023-11-11 16:00:00+00:00,808,849361,49604343,106.4465,182982,6.03,29.76,543114,17.88,376.56,576506,18.98,387.26,0.77,0.77,0.49,0.46,20.94,130.77
2023-11-11 17:00:00+00:00,809,822271,60797385,138.6808,179838,6.08,30.78,523649,17.71,361.57,563707,19.06,367.81,0.76,0.75,0.49,0.47,21.74,127.92
2023-11-11 18:00:00+00:00,810,834216,49313590,106.7829,182637,6.15,30.04,538832,18.15,365.39,572034,19.27,370.69,0.76,0.76,0.49,0.47,21.44,130.2
2023-11-11 19:00:00+00:00,811,859789,61237963,134.1947,188763,6.22,29.85,545846,17.99,371.31,586662,19.33,375.92,0.77,0.76,0.48,0.46,21.25,130.67
2023-11-11 20:00:00+00:00,812,852950,54137682,115.635,181437,6.07,29.63,543469,18.17,368.89,573544,19.18,361.37,0.76,0.75,0.49,0.47,21.26,130.65
2023-11-11 21:00:00+00:00,813,797847,41975119,89.7595,174063,6.01,29.39,509860,17.6,353.13,546831,18.88,346.9,0.76,0.75,0.49,0.47,20.84,128.82
2023-11-11 22:00:00+00:00,814,848040,37126503,78.4079,177932,6.26,31.73,534375,18.8,377.4,571773,20.12,369.54,0.77,0.76,0.48,0.46,19.24,131.57
2023-11-11 23:00:00+00:00,815,837442,32038286,66.9793,175242,6.46,32.18,537152,19.79,378.21,568820,20.96,372.21,0.76,0.75,0.48,0.47,17.3,135.12
2023-11-12 00:00:00+00:00,816,823217,28332941,62.7421,168804,6.46,32.51,533948,20.42,388.23,558787,21.37,380.22,0.76,0.76,0.47,0.47,16.71,137.48
2023-11-12 01:00:00+00:00,817,806760,28718153,66.85,165124,6.38,32.9,521445,20.15,383.35,555392,21.46,378.44,0.76,0.75,0.48,0.47,15.87,138.07
2023-11-12 02:00:00+00:00,818,792854,26304010,62.4832,161888,6.41,33.68,525044,20.78,391.26,546699,21.63,386.47,0.76,0.75,0.47,0.47,15.53,141.99
2023-11-12 03:00:00+00:00,819,785562,20521506,45.0398,157638,6.29,33.38,522237,20.85,392.92,540275,21.57,382.11,0.75,0.75,0.48,0.48,15.52,138.5
2023-11-12 04:00:00+00:00,820,786115,20820167,45.0754,158150,6.28,33.18,512631,20.34,408.17,548263,21.76,412.55,0.76,0.75,0.48,0.48,15.63,137.94
2023-11-12 05:00:00+00:00,821,801118,21778920,47.7403,160269,6.1,32.63,515459,19.63,406.11,559705,21.32,416.76,0.75,0.74,0.48,0.48,16.05,133.36
2023-11-12 06:00:00+00:00,822,829854,27486772,57.0978,169028,6.12,31.83,527102,19.08,411.81,582570,21.09,429.33,0.76,0.75,0.48,0.47,16.43,133.96
2023-11-12 07:00:00+00:00,823,870743,41214161,90.2453,183532,6.31,30.92,547084,18.8,402.41,604082,20.76,419.31,0.77,0.76,0.48,0.46,16.8,137.21
2023-11-12 08:00:00+00:00,824,923978,52999160,121.9567,194476,6.26,30.41,572088,18.42,401.19,633117,20.39,416.19,0.77,0.77,0.48,0.46,18.21,131.66
2023-11-12 09:00:00+00:00,825,970296,48487184,105.7387,204919,6.24,29.58,588124,17.92,384.77,646951,19.71,395.19,0.78,0.77,0.48,0.45,19.08,130.2
2023-11-12 10:00:00+00:00,826,911085,50298806,107.4029,200316,6.19,29.1,560277,17.32,368.1,616547,19.05,377.89,0.78,0.77,0.48,0.46,19.84,131.59
2023-11-12 11:00:00+00:00,827,925407,59497172,135.3253,202036,6.17,29.44,567862,17.34,365.9,627217,19.15,375.72,0.78,0.77,0.48,0.46,19.88,130.8
2023-11-12 12:00:00+00:00,828,954514,56184345,123.9451,202764,6.03,29.45,569873,16.96,370.4,630842,18.78,382.49,0.77,0.76,0.49,0.46,20.3,128.17
2023-11-12 13:00:00+00:00,829,974416,66683844,148.8044,209341,6.23,30.29,581313,17.31,372.04,644019,19.18,385.55,0.78,0.77,0.49,0.46,21.77,130.15
2023-11-12 14:00:00+00:00,830,915329,58631520,127.5948,207600,6.24,29.3,571485,17.19,376.51,628776,18.91,386.36,0.78,0.77,0.48,0.46,21.09,132.02
2023-11-12 15:00:00+00:00,831,946501,59323933,128.5262,207523,6.32,30.19,591911,18.04,388.53,642789,19.59,401.94,0.78,0.77,0.48,0.46,20.59,133.33
2023-11-12 16:00:00+00:00,832,935330,60117631,129.8998,204783,6.27,30.65,585307,17.93,389.89,641215,19.64,400.88,0.78,0.77,0.48,0.46,21.45,132.2
2023-11-12 17:00:00+00:00,833,805004,54243833,115.8819,183293,5.8,28.61,510870,16.15,353.75,563517,17.82,361.41,0.77,0.76,0.5,0.47,22.19,130.26
2023-11-12 18:00:00+00:00,834,879293,58920907,129.3063,194099,5.81,28.34,549743,16.47,359.13,594174,17.8,358.51,0.77,0.76,0.5,0.46,22.58,126.71
2023-11-12 19:00:00+00:00,835,930776,65783017,144.5777,212895,6.12,28.71,582312,16.73,348.03,622524,17.89,335.25,0.77,0.76,0.49,0.46,21.82,129.32
2023-11-12 20:00:00+00:00,836,928959,66446449,145.573,221007,6.18,28.39,560296,15.67,331.43,637335,17.83,324.85,0.76,0.75,0.49,0.46,21.49,126.43
2023-11-12 21:00:00+00:00,837,847127,52041276,114.2197,202630,6.06,28.24,523985,15.67,330.57,591592,17.69,320.78,0.77,0.76,0.49,0.46,20.09,130.78
2023-11-12 22:00:00+00:00,838,827007,37405435,79.7659,184685,6.01,29.74,508803,16.55,347.28,576253,18.75,337.57,0.77,0.76,0.49,0.46,18.44,130.34
2023-11-12 23:00:00+00:00,839,813160,32537186,75.5372,172275,6.06,30.97,518273,18.23,364.15,553059,19.45,349.58,0.76,0.75,0.48,0.47,17.12,133.35
2023-11-13 00:00:00+00:00,840,793578,25638904,57.4485,170106,6.18,31.62,511997,18.59,360.98,546622,19.85,345.69,0.77,0.76,0.48,0.48,15.93,134.04
2023-11-13 01:00:00+00:00,841,829589,21974217,48.2077,169699,6.15,32.87,533407,19.33,387.73,572982,20.76,381.53,0.77,0.76,0.48,0.47,15.56,132.8
2023-11-13 02:00:00+00:00,842,874688,18000781,37.0976,159190,5.95,33.06,575792,21.53,400.22,622840,23.29,401.33,0.77,0.76,0.49,0.49,15.77,130.61
